CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
05|05005|000100000000000|137|32|744|4.30
05|05005|000100000000000|36|2|744|0.26
05|05005|000100000000000|57|1|744|0.13
05|05005|000100000000000|87|8|744|1.07
05|05005|000305000000000|05-216|21|738|2.84
05|05005|000305000000000|05-501|516|738|69.91
05|05005|000305000000000|05-502|170|738|23.03
05|05005|000305000000000|05-503|28|738|3.79
05|05006|000100000000000|13|1|266|0.37
05|05006|000100000000000|131|13|266|4.88
05|05006|000100000000000|132|0|266|0.00
05|05006|000100000000000|133|1|266|0.37
05|05006|000100000000000|135|88|266|33.08
05|05006|000100000000000|136|148|266|55.63
05|05006|000100000000000|137|10|266|3.75
05|05006|000100000000000|36|3|266|1.12
05|05006|000100000000000|57|0|266|0.00
05|05006|000100000000000|87|1|266|0.37
05|05006|000305000000000|05-216|12|246|4.87
05|05006|000305000000000|05-501|137|246|55.69
05|05006|000305000000000|05-502|87|246|35.36
05|05006|000305000000000|05-503|9|246|3.65
05|05007|000100000000000|13|1|271|0.36
05|05007|000100000000000|131|3|271|1.10
05|05007|000100000000000|132|0|271|0.00
05|05007|000100000000000|133|4|271|1.47
05|05007|000100000000000|135|102|271|37.63
05|05007|000100000000000|136|146|271|53.87
05|05007|000100000000000|137|10|271|3.69
05|05007|000100000000000|36|1|271|0.36
05|05007|000100000000000|57|0|271|0.00
05|05007|000100000000000|87|0|271|0.00
05|05007|000305000000000|05-216|1|247|0.40
05|05007|000305000000000|05-501|136|247|55.06
05|05007|000305000000000|05-502|98|247|39.67
05|05007|000305000000000|05-503|8|247|3.23
05|05008|000100000000000|13|3|690|0.43
05|05008|000100000000000|131|24|690|3.47
05|05008|000100000000000|132|1|690|0.14
05|05008|000100000000000|133|3|690|0.43
05|05008|000100000000000|135|257|690|37.24
05|05008|000100000000000|136|368|690|53.33
05|05008|000100000000000|137|24|690|3.47
05|05008|000100000000000|36|2|690|0.28
05|05008|000100000000000|57|0|690|0.00
05|05008|000100000000000|87|7|690|1.01
05|05008|000305000000000|05-216|24|653|3.67
05|05008|000305000000000|05-501|335|653|51.30
05|05008|000305000000000|05-502|272|653|41.65
05|05008|000305000000000|05-503|21|653|3.21
05|05009|000100000000000|13|8|2354|0.33
05|05009|000100000000000|131|33|2354|1.40
05|05009|000100000000000|132|11|2354|0.46
05|05009|000100000000000|133|19|2354|0.80
05|05009|000100000000000|135|702|2354|29.82
05|05009|000100000000000|136|1448|2354|61.51
05|05009|000100000000000|137|83|2354|3.52
05|05009|000100000000000|36|6|2354|0.25
05|05009|000100000000000|57|2|2354|0.08
05|05009|000100000000000|87|23|2354|0.97
05|05009|000305000000000|05-216|25|2195|1.13
05|05009|000305000000000|05-501|1488|2195|67.79
05|05009|000305000000000|05-502|512|2195|23.32
05|05009|000305000000000|05-503|60|2195|2.73
05|05011|000100000000000|13|3|980|0.30
05|05011|000100000000000|131|13|980|1.32
05|05011|000100000000000|132|2|980|0.20
05|05011|000100000000000|133|1|980|0.10
05|05011|000100000000000|135|204|980|20.81
05|05011|000100000000000|136|711|980|72.55
05|05011|000100000000000|137|30|980|3.06
05|05011|000100000000000|36|2|980|0.20
05|05011|000100000000000|57|2|980|0.20
05|05011|000100000000000|87|5|980|0.51
05|05011|000305000000000|05-216|9|944|0.95
05|05011|000305000000000|05-501|810|944|85.80
05|05011|000305000000000|05-502|98|944|10.38
05|05011|000305000000000|05-503|10|944|1.05
05|05013|000100000000000|13|2|568|0.35
05|05013|000100000000000|131|1|568|0.17
05|05013|000100000000000|132|4|568|0.70
05|05013|000100000000000|133|2|568|0.35
05|05013|000100000000000|135|131|568|23.06
05|05013|000100000000000|136|406|568|71.47
05|05013|000100000000000|137|9|568|1.58
05|05013|000100000000000|36|6|568|1.05
05|05013|000100000000000|57|1|568|0.17
05|05013|000100000000000|87|0|568|0.00
05|05013|000305000000000|05-216|1|529|0.18
05|05013|000305000000000|05-501|346|529|65.40
05|05013|000305000000000|05-502|151|529|28.54
05|05013|000305000000000|05-503|6|529|1.13
05|05015|000100000000000|13|6|993|0.60
05|05015|000100000000000|131|30|993|3.02
05|05015|000100000000000|132|1|993|0.10
05|05015|000100000000000|133|10|993|1.00
05|05015|000100000000000|135|188|993|18.93
05|05015|000100000000000|136|687|993|69.18
05|05015|000100000000000|137|35|993|3.52
05|05015|000100000000000|36|4|993|0.40
05|05015|000100000000000|57|3|993|0.30
05|05015|000100000000000|87|13|993|1.30
05|05015|000305000000000|05-216|24|985|2.43
05|05015|000305000000000|05-501|638|985|64.77
05|05015|000305000000000|05-502|213|985|21.62
05|05015|000305000000000|05-503|65|985|6.59
05|05017|000100000000000|13|0|57|0.00
05|05017|000100000000000|131|1|57|1.75
05|05017|000100000000000|132|0|57|0.00
05|05017|000100000000000|133|1|57|1.75
05|05017|000100000000000|135|13|57|22.80
05|05017|000100000000000|136|39|57|68.42
05|05017|000100000000000|137|1|57|1.75
05|05017|000100000000000|36|0|57|0.00
05|05017|000100000000000|57|0|57|0.00
05|05017|000100000000000|87|0|57|0.00
05|05017|000305000000000|05-216|1|58|1.72
05|05017|000305000000000|05-501|51|58|87.93
05|05017|000305000000000|05-502|2|58|3.44
05|05017|000305000000000|05-503|1|58|1.72
05|05021|000100000000000|13|2|321|0.62
05|05021|000100000000000|131|13|321|4.04
05|05021|000100000000000|132|0|321|0.00
05|05021|000100000000000|133|0|321|0.00
05|05021|000100000000000|135|108|321|33.64
05|05021|000100000000000|136|180|321|56.07
05|05021|000100000000000|137|8|321|2.49
05|05021|000100000000000|36|3|321|0.93
05|05021|000100000000000|57|0|321|0.00
05|05021|000100000000000|87|2|321|0.62
05|05021|000305000000000|05-216|13|316|4.11
05|05021|000305000000000|05-501|272|316|86.07
05|05021|000305000000000|05-502|28|316|8.86
05|05021|000305000000000|05-503|0|316|0.00
05|05023|000100000000000|13|1|379|0.26
05|05023|000100000000000|131|13|379|3.43
05|05023|000100000000000|132|0|379|0.00
05|05023|000100000000000|133|0|379|0.00
05|05023|000100000000000|135|35|379|9.23
05|05023|000100000000000|136|322|379|84.96
05|05023|000100000000000|137|4|379|1.05
05|05023|000100000000000|36|2|379|0.52
05|05023|000100000000000|57|0|379|0.00
05|05023|000100000000000|87|1|379|0.26
05|05023|000305000000000|05-216|13|369|3.52
05|05023|000305000000000|05-501|294|369|79.67
05|05023|000305000000000|05-502|33|369|8.94
05|05023|000305000000000|05-503|9|369|2.43
06|06001|000100000000000|13|1035|238830|0.43
06|06001|000100000000000|131|14762|238830|6.18
06|06001|000100000000000|132|668|238830|0.27
06|06001|000100000000000|133|4657|238830|1.94
06|06001|000100000000000|135|66246|238830|27.73
06|06001|000100000000000|136|114449|238830|47.92
06|06001|000100000000000|137|11063|238830|4.63
06|06001|000100000000000|36|334|238830|0.13
06|06001|000100000000000|57|415|238830|0.17
06|06001|000100000000000|87|5762|238830|2.41
06|06001|000206000000000|06-156|9267|239172|3.87
06|06001|000206000000000|06-179|1546|239172|0.64
06|06001|000206000000000|06-180|1129|239172|0.47
06|06001|000206000000000|06-501|132201|239172|55.27
06|06001|000206000000000|06-502|1643|239172|0.68
06|06001|000206000000000|06-503|65545|239172|27.40
06|06001|000206000000000|06-504|6989|239172|2.92
06|06001|000206000000000|33|3140|239172|1.31
06|06001|000206000000000|71|4504|239172|1.88
06|06001|000306000000000|06-156|9157|237445|3.85
06|06001|000306000000000|06-179|1648|237445|0.69
06|06001|000306000000000|06-180|1089|237445|0.45
06|06001|000306000000000|06-501|130190|237445|54.82
06|06001|000306000000000|06-502|1696|237445|0.71
06|06001|000306000000000|06-503|64751|237445|27.26
06|06001|000306000000000|06-504|6951|237445|2.92
06|06001|000306000000000|33|3166|237445|1.33
06|06001|000306000000000|71|4501|237445|1.89
06|06002|000100000000000|13|28|7037|0.39
06|06002|000100000000000|131|172|7037|2.44
06|06002|000100000000000|132|17|7037|0.24
06|06002|000100000000000|133|45|7037|0.63
06|06002|000100000000000|135|1697|7037|24.11
06|06002|000100000000000|136|4289|7037|60.94
06|06002|000100000000000|137|224|7037|3.18
06|06002|000100000000000|36|6|7037|0.08
06|06002|000100000000000|57|65|7037|0.92
06|06002|000100000000000|87|68|7037|0.96
06|06002|000206000000000|06-156|125|7047|1.77
06|06002|000206000000000|06-179|20|7047|0.28
06|06002|000206000000000|06-180|9|7047|0.12
06|06002|000206000000000|06-501|4613|7047|65.46
06|06002|000206000000000|06-502|35|7047|0.49
06|06002|000206000000000|06-503|1642|7047|23.30
06|06002|000206000000000|06-504|150|7047|2.12
06|06002|000206000000000|33|63|7047|0.89
06|06002|000206000000000|71|57|7047|0.80
06|06002|000306000000000|06-156|129|6979|1.84
06|06002|000306000000000|06-179|20|6979|0.28
06|06002|000306000000000|06-180|9|6979|0.12
06|06002|000306000000000|06-501|4535|6979|64.98
06|06002|000306000000000|06-502|35|6979|0.50
06|06002|000306000000000|06-503|1638|6979|23.47
06|06002|000306000000000|06-504|146|6979|2.09
06|06002|000306000000000|33|60|6979|0.85
06|06002|000306000000000|71|61|6979|0.87
06|06003|000100000000000|13|18|8742|0.20
06|06003|000100000000000|131|182|8742|2.08
06|06003|000100000000000|132|23|8742|0.26
06|06003|000100000000000|133|116|8742|1.32
06|06003|000100000000000|135|1699|8742|19.43
06|06003|000100000000000|136|5690|8742|65.08
06|06003|000100000000000|137|223|8742|2.55
06|06003|000100000000000|36|10|8742|0.11
06|06003|000100000000000|57|8|8742|0.09
06|06003|000100000000000|87|139|8742|1.59
06|06003|000206000000000|06-156|120|8709|1.37
06|06003|000206000000000|06-179|170|8709|1.95
06|06003|000206000000000|06-180|20|8709|0.22
06|06003|000206000000000|06-501|6089|8709|69.91
06|06003|000206000000000|06-502|21|8709|0.24
06|06003|000206000000000|06-503|1652|8709|18.96
06|06003|000206000000000|06-504|141|8709|1.61
06|06003|000206000000000|33|33|8709|0.37
06|06003|000206000000000|71|99|8709|1.13
06|06003|000306000000000|06-156|120|8684|1.38
06|06003|000306000000000|06-179|168|8684|1.93
06|06003|000306000000000|06-180|20|8684|0.23
06|06003|000306000000000|06-501|5985|8684|68.91
06|06003|000306000000000|06-502|21|8684|0.24
06|06003|000306000000000|06-503|1641|8684|18.89
06|06003|000306000000000|06-504|138|8684|1.58
06|06003|000306000000000|33|34|8684|0.39
06|06003|000306000000000|71|105|8684|1.20
06|06004|000100000000000|13|10|3937|0.25
06|06004|000100000000000|131|84|3937|2.13
06|06004|000100000000000|132|3|3937|0.07
06|06004|000100000000000|133|20|3937|0.50
06|06004|000100000000000|135|802|3937|20.37
06|06004|000100000000000|136|2491|3937|63.27
06|06004|000100000000000|137|79|3937|2.00
06|06004|000100000000000|36|7|3937|0.17
06|06004|000100000000000|57|6|3937|0.15
06|06004|000100000000000|87|34|3937|0.86
06|06004|000206000000000|06-156|46|3904|1.17
06|06004|000206000000000|06-179|15|3904|0.38
06|06004|000206000000000|06-180|5|3904|0.12
06|06004|000206000000000|06-501|2820|3904|72.23
06|06004|000206000000000|06-502|3|3904|0.07
06|06004|000206000000000|06-503|738|3904|18.90
06|06004|000206000000000|06-504|60|3904|1.53
06|06004|000206000000000|33|17|3904|0.43
06|06004|000206000000000|71|20|3904|0.51
06|06004|000306000000000|06-156|45|3900|1.15
06|06004|000306000000000|06-179|15|3900|0.38
06|06004|000306000000000|06-180|5|3900|0.12
06|06004|000306000000000|06-501|2785|3900|71.41
06|06004|000306000000000|06-502|3|3900|0.07
06|06004|000306000000000|06-503|734|3900|18.82
06|06004|000306000000000|06-504|59|3900|1.51
06|06004|000306000000000|33|17|3900|0.43
06|06004|000306000000000|71|20|3900|0.51
06|06005|000100000000000|13|8|2782|0.28
06|06005|000100000000000|131|49|2782|1.76
06|06005|000100000000000|132|3|2782|0.10
06|06005|000100000000000|133|57|2782|2.04
06|06005|000100000000000|135|453|2782|16.28
06|06005|000100000000000|136|1964|2782|70.59
06|06005|000100000000000|137|56|2782|2.01
06|06005|000100000000000|36|2|2782|0.07
06|06005|000100000000000|57|2|2782|0.07
06|06005|000100000000000|87|20|2782|0.71
06|06005|000206000000000|06-156|38|2836|1.33
06|06005|000206000000000|06-179|4|2836|0.14
06|06005|000206000000000|06-180|11|2836|0.38
06|06005|000206000000000|06-501|2208|2836|77.85
06|06005|000206000000000|06-502|3|2836|0.10
06|06005|000206000000000|06-503|445|2836|15.69
06|06005|000206000000000|06-504|28|2836|0.98
06|06005|000206000000000|33|6|2836|0.21
06|06005|000206000000000|71|9|2836|0.31
06|06005|000306000000000|06-156|37|2835|1.30
06|06005|000306000000000|06-179|3|2835|0.10
06|06005|000306000000000|06-180|9|2835|0.31
06|06005|000306000000000|06-501|2206|2835|77.81
06|06005|000306000000000|06-502|3|2835|0.10
06|06005|000306000000000|06-503|445|2835|15.69
06|06005|000306000000000|06-504|28|2835|0.98
06|06005|000306000000000|33|6|2835|0.21
06|06005|000306000000000|71|9|2835|0.31
06|06007|000100000000000|13|30|13190|0.22
06|06007|000100000000000|131|258|13190|1.95
06|06007|000100000000000|132|20|13190|0.15
06|06007|000100000000000|133|128|13190|0.97
06|06007|000100000000000|135|2172|13190|16.46
06|06007|000100000000000|136|9377|13190|71.09
06|06007|000100000000000|137|269|13190|2.03
06|06007|000100000000000|36|7|13190|0.05
06|06007|000100000000000|57|28|13190|0.21
06|06007|000100000000000|87|88|13190|0.66
06|06007|000206000000000|06-156|145|13269|1.09
06|06007|000206000000000|06-179|80|13269|0.60
06|06007|000206000000000|06-180|17|13269|0.12
06|06007|000206000000000|06-501|10195|13269|76.83
06|06007|000206000000000|06-502|22|13269|0.16
06|06007|000206000000000|06-503|2059|13269|15.51
06|06007|000206000000000|06-504|169|13269|1.27
06|06007|000206000000000|33|36|13269|0.27
06|06007|000206000000000|71|74|13269|0.55
06|06007|000306000000000|06-156|145|13205|1.09
06|06007|000306000000000|06-179|83|13205|0.62
06|06007|000306000000000|06-180|18|13205|0.13
06|06007|000306000000000|06-501|9637|13205|72.97
06|06007|000306000000000|06-502|22|13205|0.16
06|06007|000306000000000|06-503|2022|13205|15.31
06|06007|000306000000000|06-504|168|13205|1.27
06|06007|000306000000000|33|34|13205|0.25
06|06007|000306000000000|71|85|13205|0.64
06|06008|000100000000000|13|69|27226|0.25
06|06008|000100000000000|131|448|27226|1.64
06|06008|000100000000000|132|34|27226|0.12
06|06008|000100000000000|133|190|27226|0.69
06|06008|000100000000000|135|6440|27226|23.65
06|06008|000100000000000|136|17707|27226|65.03
06|06008|000100000000000|137|739|27226|2.71
06|06008|000100000000000|36|21|27226|0.07
06|06008|000100000000000|57|37|27226|0.13
06|06008|000100000000000|87|265|27226|0.97
06|06008|000206000000000|06-156|360|27572|1.30
06|06008|000206000000000|06-179|82|27572|0.29
06|06008|000206000000000|06-180|35|27572|0.12
06|06008|000206000000000|06-501|19323|27572|70.08
06|06008|000206000000000|06-502|41|27572|0.14
06|06008|000206000000000|06-503|6040|27572|21.90
06|06008|000206000000000|06-504|615|27572|2.23
06|06008|000206000000000|33|76|27572|0.27
06|06008|000206000000000|71|178|27572|0.64
06|06008|000306000000000|06-156|346|27475|1.25
06|06008|000306000000000|06-179|82|27475|0.29
06|06008|000306000000000|06-180|34|27475|0.12
06|06008|000306000000000|06-501|19086|27475|69.46
06|06008|000306000000000|06-502|84|27475|0.30
06|06008|000306000000000|06-503|6089|27475|22.16
06|06008|000306000000000|06-504|567|27475|2.06
06|06008|000306000000000|33|76|27475|0.27
06|06008|000306000000000|71|178|27475|0.64
06|06009|000100000000000|13|4|1896|0.21
06|06009|000100000000000|131|75|1896|3.95
06|06009|000100000000000|132|0|1896|0.00
06|06009|000100000000000|133|4|1896|0.21
06|06009|000100000000000|135|449|1896|23.68
06|06009|000100000000000|136|1151|1896|60.70
06|06009|000100000000000|137|122|1896|6.43
06|06009|000100000000000|36|0|1896|0.00
06|06009|000100000000000|57|0|1896|0.00
06|06009|000100000000000|87|1|1896|0.05
06|06009|000206000000000|06-156|53|1943|2.72
06|06009|000206000000000|06-179|2|1943|0.10
06|06009|000206000000000|06-180|1|1943|0.05
06|06009|000206000000000|06-501|1443|1943|74.26
06|06009|000206000000000|06-502|5|1943|0.25
06|06009|000206000000000|06-503|395|1943|20.32
06|06009|000206000000000|06-504|5|1943|0.25
06|06009|000206000000000|33|0|1943|0.00
06|06009|000206000000000|71|2|1943|0.10
06|06009|000306000000000|06-156|54|1938|2.78
06|06009|000306000000000|06-179|2|1938|0.10
06|06009|000306000000000|06-180|1|1938|0.05
06|06009|000306000000000|06-501|1435|1938|74.04
06|06009|000306000000000|06-502|5|1938|0.25
06|06009|000306000000000|06-503|397|1938|20.48
06|06009|000306000000000|06-504|5|1938|0.25
06|06009|000306000000000|33|0|1938|0.00
06|06009|000306000000000|71|2|1938|0.10
06|06010|000100000000000|13|4|879|0.45
06|06010|000100000000000|131|33|879|3.75
06|06010|000100000000000|132|2|879|0.22
06|06010|000100000000000|133|4|879|0.45
06|06010|000100000000000|135|165|879|18.77
06|06010|000100000000000|136|583|879|66.32
06|06010|000100000000000|137|12|879|1.36
06|06010|000100000000000|36|0|879|0.00
06|06010|000100000000000|57|0|879|0.00
06|06010|000100000000000|87|4|879|0.45
06|06010|000206000000000|06-156|33|879|3.75
06|06010|000206000000000|06-179|3|879|0.34
06|06010|000206000000000|06-180|0|879|0.00
06|06010|000206000000000|06-501|591|879|67.23
06|06010|000206000000000|06-502|1|879|0.11
06|06010|000206000000000|06-503|172|879|19.56
06|06010|000206000000000|06-504|12|879|1.36
06|06010|000206000000000|33|2|879|0.22
06|06010|000206000000000|71|5|879|0.56
06|06010|000306000000000|06-156|34|879|3.86
06|06010|000306000000000|06-179|3|879|0.34
06|06010|000306000000000|06-180|0|879|0.00
06|06010|000306000000000|06-501|583|879|66.32
06|06010|000306000000000|06-502|1|879|0.11
06|06010|000306000000000|06-503|176|879|20.02
06|06010|000306000000000|06-504|12|879|1.36
06|06010|000306000000000|33|1|879|0.11
06|06010|000306000000000|71|5|879|0.56
06|06011|000100000000000|13|75|22549|0.33
06|06011|000100000000000|131|1486|22549|6.59
06|06011|000100000000000|132|65|22549|0.28
06|06011|000100000000000|133|253|22549|1.12
06|06011|000100000000000|135|5436|22549|24.10
06|06011|000100000000000|136|12585|22549|55.81
06|06011|000100000000000|137|663|22549|2.94
06|06011|000100000000000|36|34|22549|0.15
06|06011|000100000000000|57|31|22549|0.13
06|06011|000100000000000|87|270|22549|1.19
06|06011|000206000000000|06-156|1284|22525|5.70
06|06011|000206000000000|06-179|73|22525|0.32
06|06011|000206000000000|06-180|54|22525|0.23
06|06011|000206000000000|06-501|13644|22525|60.57
06|06011|000206000000000|06-502|67|22525|0.29
06|06011|000206000000000|06-503|5031|22525|22.33
06|06011|000206000000000|06-504|466|22525|2.06
06|06011|000206000000000|33|108|22525|0.47
06|06011|000206000000000|71|251|22525|1.11
06|06011|000306000000000|06-156|1279|22539|5.67
06|06011|000306000000000|06-179|80|22539|0.35
06|06011|000306000000000|06-180|57|22539|0.25
06|06011|000306000000000|06-501|13417|22539|59.52
06|06011|000306000000000|06-502|66|22539|0.29
06|06011|000306000000000|06-503|5088|22539|22.57
06|06011|000306000000000|06-504|457|22539|2.02
06|06011|000306000000000|33|111|22539|0.49
06|06011|000306000000000|71|252|22539|1.11
06|06012|000100000000000|13|15|9445|0.15
06|06012|000100000000000|131|319|9445|3.37
06|06012|000100000000000|132|4|9445|0.04
06|06012|000100000000000|133|33|9445|0.34
06|06012|000100000000000|135|1578|9445|16.70
06|06012|000100000000000|136|6852|9445|72.54
06|06012|000100000000000|137|139|9445|1.47
06|06012|000100000000000|36|2|9445|0.02
06|06012|000100000000000|57|4|9445|0.04
06|06012|000100000000000|87|40|9445|0.42
06|06012|000206000000000|06-156|270|9837|2.74
06|06012|000206000000000|06-179|10|9837|0.10
06|06012|000206000000000|06-180|4|9837|0.04
06|06012|000206000000000|06-501|7521|9837|76.45
06|06012|000206000000000|06-502|54|9837|0.54
06|06012|000206000000000|06-503|1506|9837|15.30
06|06012|000206000000000|06-504|84|9837|0.85
06|06012|000206000000000|33|11|9837|0.11
06|06012|000206000000000|71|31|9837|0.31
06|06012|000306000000000|06-156|262|9823|2.66
06|06012|000306000000000|06-179|10|9823|0.10
06|06012|000306000000000|06-180|5|9823|0.05
06|06012|000306000000000|06-501|7461|9823|75.95
06|06012|000306000000000|06-502|54|9823|0.54
06|06012|000306000000000|06-503|1538|9823|15.65
06|06012|000306000000000|06-504|89|9823|0.90
06|06012|000306000000000|33|10|9823|0.10
06|06012|000306000000000|71|32|9823|0.32
06|06013|000100000000000|13|213|55713|0.38
06|06013|000100000000000|131|2308|55713|4.14
06|06013|000100000000000|132|129|55713|0.23
06|06013|000100000000000|133|699|55713|1.25
06|06013|000100000000000|135|17893|55713|32.11
06|06013|000100000000000|136|28392|55713|50.96
06|06013|000100000000000|137|1893|55713|3.39
06|06013|000100000000000|36|64|55713|0.11
06|06013|000100000000000|57|91|55713|0.16
06|06013|000100000000000|87|943|55713|1.69
06|06013|000206000000000|06-156|1570|55058|2.85
06|06013|000206000000000|06-179|134|55058|0.24
06|06013|000206000000000|06-180|109|55058|0.19
06|06013|000206000000000|06-501|28783|55058|52.27
06|06013|000206000000000|06-502|271|55058|0.49
06|06013|000206000000000|06-503|18453|55058|33.51
06|06013|000206000000000|06-504|1413|55058|2.56
06|06013|000206000000000|33|261|55058|0.47
06|06013|000206000000000|71|596|55058|1.08
06|06013|000306000000000|06-156|1560|54705|2.85
06|06013|000306000000000|06-179|136|54705|0.24
06|06013|000306000000000|06-180|208|54705|0.38
06|06013|000306000000000|06-501|27689|54705|50.61
06|06013|000306000000000|06-502|343|54705|0.62
06|06013|000306000000000|06-503|19177|54705|35.05
06|06013|000306000000000|06-504|1379|54705|2.52
06|06013|000306000000000|33|257|54705|0.46
06|06013|000306000000000|71|587|54705|1.07
06|06014|000100000000000|13|7|3733|0.18
06|06014|000100000000000|131|79|3733|2.11
06|06014|000100000000000|132|8|3733|0.21
06|06014|000100000000000|133|32|3733|0.85
06|06014|000100000000000|135|1070|3733|28.66
06|06014|000100000000000|136|2145|3733|57.46
06|06014|000100000000000|137|184|3733|4.92
06|06014|000100000000000|36|1|3733|0.02
06|06014|000100000000000|57|3|3733|0.08
06|06014|000100000000000|87|49|3733|1.31
06|06014|000206000000000|06-156|75|3707|2.02
06|06014|000206000000000|06-179|22|3707|0.59
06|06014|000206000000000|06-180|8|3707|0.21
06|06014|000206000000000|06-501|2132|3707|57.51
06|06014|000206000000000|06-502|5|3707|0.13
06|06014|000206000000000|06-503|1074|3707|28.97
06|06014|000206000000000|06-504|160|3707|4.31
06|06014|000206000000000|33|14|3707|0.37
06|06014|000206000000000|71|34|3707|0.91
06|06014|000306000000000|06-156|76|3676|2.06
06|06014|000306000000000|06-179|11|3676|0.29
06|06014|000306000000000|06-180|8|3676|0.21
06|06014|000306000000000|06-501|2108|3676|57.34
06|06014|000306000000000|06-502|5|3676|0.13
06|06014|000306000000000|06-503|1085|3676|29.51
06|06014|000306000000000|06-504|159|3676|4.32
06|06014|000306000000000|33|13|3676|0.35
06|06014|000306000000000|71|36|3676|0.97
06|06015|000100000000000|13|6|5726|0.10
06|06015|000100000000000|131|130|5726|2.27
06|06015|000100000000000|132|10|5726|0.17
06|06015|000100000000000|133|31|5726|0.54
06|06015|000100000000000|135|1163|5726|20.31
06|06015|000100000000000|136|4066|5726|71.00
06|06015|000100000000000|137|110|5726|1.92
06|06015|000100000000000|36|0|5726|0.00
06|06015|000100000000000|57|9|5726|0.15
06|06015|000100000000000|87|49|5726|0.85
06|06015|000206000000000|06-156|97|5858|1.65
06|06015|000206000000000|06-179|7|5858|0.11
06|06015|000206000000000|06-180|7|5858|0.11
06|06015|000206000000000|06-501|4278|5858|73.02
06|06015|000206000000000|06-502|4|5858|0.06
06|06015|000206000000000|06-503|1214|5858|20.72
06|06015|000206000000000|06-504|91|5858|1.55
06|06015|000206000000000|33|19|5858|0.32
06|06015|000206000000000|71|31|5858|0.52
06|06015|000306000000000|06-156|96|5832|1.64
06|06015|000306000000000|06-179|7|5832|0.12
06|06015|000306000000000|06-180|7|5832|0.12
06|06015|000306000000000|06-501|4240|5832|72.70
06|06015|000306000000000|06-502|5|5832|0.08
06|06015|000306000000000|06-503|1222|5832|20.95
06|06015|000306000000000|06-504|91|5832|1.56
06|06015|000306000000000|33|19|5832|0.32
06|06015|000306000000000|71|32|5832|0.54
06|06016|000100000000000|13|23|9978|0.23
06|06016|000100000000000|131|356|9978|3.56
06|06016|000100000000000|132|63|9978|0.63
06|06016|000100000000000|133|200|9978|2.00
06|06016|000100000000000|135|2222|9978|22.26
06|06016|000100000000000|136|6391|9978|64.05
06|06016|000100000000000|137|160|9978|1.60
06|06016|000100000000000|36|16|9978|0.16
06|06016|000100000000000|57|5|9978|0.05
06|06016|000100000000000|87|53|9978|0.53
06|06016|000206000000000|06-156|250|10010|2.49
06|06016|000206000000000|06-179|20|10010|0.19
06|06016|000206000000000|06-180|50|10010|0.49
06|06016|000206000000000|06-501|6508|10010|65.01
06|06016|000206000000000|06-502|16|10010|0.15
06|06016|000206000000000|06-503|2421|10010|24.18
06|06016|000206000000000|06-504|114|10010|1.13
06|06016|000206000000000|33|13|10010|0.12
06|06016|000206000000000|71|50|10010|0.49
06|06016|000306000000000|06-156|247|9962|2.47
06|06016|000306000000000|06-179|20|9962|0.20
06|06016|000306000000000|06-180|56|9962|0.56
06|06016|000306000000000|06-501|6430|9962|64.54
06|06016|000306000000000|06-502|16|9962|0.16
06|06016|000306000000000|06-503|2429|9962|24.38
06|06016|000306000000000|06-504|112|9962|1.12
06|06016|000306000000000|33|13|9962|0.13
06|06016|000306000000000|71|51|9962|0.51
06|06017|000100000000000|13|17|6901|0.24
06|06017|000100000000000|131|443|6901|6.41
06|06017|000100000000000|132|6|6901|0.08
06|06017|000100000000000|133|19|6901|0.27
06|06017|000100000000000|135|880|6901|12.75
06|06017|000100000000000|136|4879|6901|70.69
06|06017|000100000000000|137|256|6901|3.70
06|06017|000100000000000|36|8|6901|0.11
06|06017|000100000000000|57|2|6901|0.02
06|06017|000100000000000|87|30|6901|0.43
06|06017|000206000000000|06-156|401|6753|5.93
06|06017|000206000000000|06-179|15|6753|0.22
06|06017|000206000000000|06-180|6|6753|0.08
06|06017|000206000000000|06-501|4845|6753|71.74
06|06017|000206000000000|06-502|43|6753|0.63
06|06017|000206000000000|06-503|847|6753|12.54
06|06017|000206000000000|06-504|70|6753|1.03
06|06017|000206000000000|33|11|6753|0.16
06|06017|000206000000000|71|15|6753|0.22
06|06017|000306000000000|06-156|400|6744|5.93
06|06017|000306000000000|06-179|14|6744|0.20
06|06017|000306000000000|06-180|6|6744|0.08
06|06017|000306000000000|06-501|4807|6744|71.27
06|06017|000306000000000|06-502|45|6744|0.66
06|06017|000306000000000|06-503|859|6744|12.73
06|06017|000306000000000|06-504|71|6744|1.05
06|06017|000306000000000|33|10|6744|0.14
06|06017|000306000000000|71|12|6744|0.17
06|06018|000100000000000|13|0|1|0.00
06|06018|000100000000000|131|0|1|0.00
06|06018|000100000000000|132|0|1|0.00
06|06018|000100000000000|133|0|1|0.00
06|06018|000100000000000|135|1|1|100.00
06|06018|000100000000000|136|0|1|0.00
06|06018|000100000000000|137|0|1|0.00
06|06018|000100000000000|36|0|1|0.00
06|06018|000100000000000|57|0|1|0.00
06|06018|000100000000000|87|0|1|0.00
06|06018|000206000000000|06-156|0|0|0.00
06|06018|000206000000000|06-179|0|0|0.00
06|06018|000206000000000|06-180|0|0|0.00
06|06018|000206000000000|06-501|0|0|0.00
